sales,date,region
1587.0,2018-03-13,west
711.25,2018-03-13,north
652.5,2018-03-13,south
653.75,2018-03-13,east
631.25,2018-03-13,west
2929.13,2018-03-13,north
2904.1800000000003,2018-03-13,south
2499.9900000000002,2018-03-13,east
2529.9300000000003,2018-03-13,west
1034.8,2018-03-13,north
1022.86,2018-03-13,south
1124.35,2018-03-13,east
1082.56,2018-03-13,west
1515.0,2018-03-14,north
1632.0,2018-03-14,south
1512.0,2018-03-14,east
1776.0,2018-03-14,west
5394.6,2018-03-14,north
5654.34,2018-03-14,south
5294.7,2018-03-14,east
5324.67,2018-03-14,west
1425.0,2018-03-14,north
1472.5,2018-03-14,south
1330.0,2018-03-14,east
1325.0,2018-03-14,west
1668.0,2018-03-14,north
1776.0,2018-03-14,south
1716.0,2018-03-14,east
1536.0,2018-03-14,west
681.25,2018-03-14,north
633.75,2018-03-14,south
640.0,2018-03-14,east
626.25,2018-03-14,west
2789.4100000000003,2018-03-14,north
2634.7200000000003,2018-03-14,south
2984.02,2018-03-14,east
2529.9300000000003,2018-03-14,west
1030.82,2018-03-14,north
1016.89,2018-03-14,south
1072.61,2018-03-14,east
1188.03,2018-03-14,west
1677.0,2018-03-15,north
1503.0,2018-03-15,south
1605.0,2018-03-15,east
1647.0,2018-03-15,west
5754.24,2018-03-15,north
5164.83,2018-03-15,south
5814.18,2018-03-15,east
5134.86,2018-03-15,west
1257.5,2018-03-15,north
1500.0,2018-03-15,south
1397.5,2018-03-15,east
1490.0,2018-03-15,west
1596.0,2018-03-15,north
1557.0,2018-03-15,south
1794.0,2018-03-15,east
1560.0,2018-03-15,west
680.0,2018-03-15,north
666.25,2018-03-15,south
672.5,2018-03-15,east
703.75,2018-03-15,west
2644.7000000000003,2018-03-15,north
2739.51,2018-03-15,south
2814.36,2018-03-15,east
2544.9,2018-03-15,west
1018.88,2018-03-15,north
1156.19,2018-03-15,south
1076.59,2018-03-15,east
1028.83,2018-03-15,west
1506.0,2018-03-16,north
1737.0,2018-03-16,south
1590.0,2018-03-16,east
1767.0,2018-03-16,west
5954.04,2018-03-16,north
5914.08,2018-03-16,south
5864.13,2018-03-16,east
5494.5,2018-03-16,west
1380.0,2018-03-16,north
1460.0,2018-03-16,south
1332.5,2018-03-16,east
1490.0,2018-03-16,west
1608.0,2018-03-16,north
1611.0,2018-03-16,south
1647.0,2018-03-16,east
1641.0,2018-03-16,west
660.0,2018-03-16,north
670.0,2018-03-16,south
657.5,2018-03-16,east
700.0,2018-03-16,west
2804.38,2018-03-16,north
2829.33,2018-03-16,south
2644.7000000000003,2018-03-16,east
2819.35,2018-03-16,west
1022.86,2018-03-16,north
1054.7,2018-03-16,south
1024.85,2018-03-16,east
1150.22,2018-03-16,west
1593.0,2018-03-17,north
1614.0,2018-03-17,south
1710.0,2018-03-17,east
1662.0,2018-03-17,west
5484.51,2018-03-17,north
5954.04,2018-03-17,south
5714.28,2018-03-17,east
5224.77,2018-03-17,west
1325.0,2018-03-17,north
1495.0,2018-03-17,south
1357.5,2018-03-17,east
1307.5,2018-03-17,west
1533.0,2018-03-17,north
1737.0,2018-03-17,south
1566.0,2018-03-17,east
1716.0,2018-03-17,west
717.5,2018-03-17,north
712.5,2018-03-17,south
736.25,2018-03-17,east
687.5,2018-03-17,west
2689.61,2018-03-17,north
2549.8900000000003,2018-03-17,south
2914.1600000000003,2018-03-17,east
2524.94,2018-03-17,west
1150.22,2018-03-17,north
1080.57,2018-03-17,south
1024.85,2018-03-17,east
1178.08,2018-03-17,west
1650.0,2018-03-18,north
1755.0,2018-03-18,south
1698.0,2018-03-18,east
1659.0,2018-03-18,west
5344.650000000001,2018-03-18,north
5154.84,2018-03-18,south
5924.07,2018-03-18,east
5384.61,2018-03-18,west
1395.0,2018-03-18,north
1345.0,2018-03-18,south
1480.0,2018-03-18,east
1265.0,2018-03-18,west
1551.0,2018-03-18,north
1677.0,2018-03-18,south
1671.0,2018-03-18,east
1596.0,2018-03-18,west
692.5,2018-03-18,north
705.0,2018-03-18,south
687.5,2018-03-18,east
686.25,2018-03-18,west
2874.2400000000002,2018-03-18,north
2654.6800000000003,2018-03-18,south
2949.09,2018-03-18,east
2874.2400000000002,2018-03-18,west
1074.6,2018-03-18,north
1034.8,2018-03-18,south
1022.86,2018-03-18,east
1046.74,2018-03-18,west
1683.0,2018-03-19,north
1509.0,2018-03-19,south
1500.0,2018-03-19,east
1545.0,2018-03-19,west
5944.05,2018-03-19,north
5214.78,2018-03-19,south
5944.05,2018-03-19,east
5034.96,2018-03-19,west
1385.0,2018-03-19,north
1295.0,2018-03-19,south
1250.0,2018-03-19,east
1440.0,2018-03-19,west
1632.0,2018-03-19,north
1653.0,2018-03-19,south
1674.0,2018-03-19,east
1557.0,2018-03-19,west
681.25,2018-03-19,north
647.5,2018-03-19,south
747.5,2018-03-19,east
632.5,2018-03-19,west
2969.05,2018-03-19,north
2809.3700000000003,2018-03-19,south
2794.4,2018-03-19,east
2894.2000000000003,2018-03-19,west
1138.28,2018-03-19,north
1074.6,2018-03-19,south
1108.43,2018-03-19,east
1004.95,2018-03-19,west
1647.0,2018-03-20,north
1614.0,2018-03-20,south
1629.0,2018-03-20,east
1677.0,2018-03-20,west
5254.74,2018-03-20,north
5984.01,2018-03-20,south
5564.43,2018-03-20,east
5234.76,2018-03-20,west
1360.0,2018-03-20,north
1420.0,2018-03-20,south
1330.0,2018-03-20,east
1455.0,2018-03-20,west
1641.0,2018-03-20,north
1788.0,2018-03-20,south
1749.0,2018-03-20,east
1647.0,2018-03-20,west
673.75,2018-03-20,north
648.75,2018-03-20,south
747.5,2018-03-20,east
746.25,2018-03-20,west
2784.42,2018-03-20,north
2779.4300000000003,2018-03-20,south
2839.31,2018-03-20,east
2664.6600000000003,2018-03-20,west
1056.69,2018-03-20,north
1024.85,2018-03-20,south
1158.18,2018-03-20,east
1186.04,2018-03-20,west
1743.0,2018-03-21,north
1569.0,2018-03-21,south
1593.0,2018-03-21,east
1578.0,2018-03-21,west
5924.07,2018-03-21,north
5924.07,2018-03-21,south
5594.400000000001,2018-03-21,east
5094.900000000001,2018-03-21,west
1285.0,2018-03-21,north
1415.0,2018-03-21,south
1367.5,2018-03-21,east
1417.5,2018-03-21,west
1785.0,2018-03-21,north
1569.0,2018-03-21,south
1656.0,2018-03-21,east
1746.0,2018-03-21,west
657.5,2018-03-21,north
710.0,2018-03-21,south
656.25,2018-03-21,east
696.25,2018-03-21,west
2624.7400000000002,2018-03-21,north
2514.96,2018-03-21,south
2679.63,2018-03-21,east
2594.8,2018-03-21,west
1012.91,2018-03-21,north
995.0,2018-03-21,south
1120.37,2018-03-21,east
1128.33,2018-03-21,west
1578.0,2018-03-22,north
1581.0,2018-03-22,south
1653.0,2018-03-22,east
1578.0,2018-03-22,west
5064.93,2018-03-22,north
5214.78,2018-03-22,south
5834.16,2018-03-22,east
5024.97,2018-03-22,west
1462.5,2018-03-22,north
1335.0,2018-03-22,south
1277.5,2018-03-22,east
1390.0,2018-03-22,west
1674.0,2018-03-22,north
1644.0,2018-03-22,south
1767.0,2018-03-22,east
1761.0,2018-03-22,west
698.75,2018-03-22,north
740.0,2018-03-22,south
721.25,2018-03-22,east
646.25,2018-03-22,west
2495.0,2018-03-22,north
2814.36,2018-03-22,south
2789.4100000000003,2018-03-22,east
2594.8,2018-03-22,west
1104.45,2018-03-22,north
1016.89,2018-03-22,south
1076.59,2018-03-22,east
1096.49,2018-03-22,west
1761.0,2018-03-23,north
1611.0,2018-03-23,south
1749.0,2018-03-23,east
1764.0,2018-03-23,west
5184.81,2018-03-23,north
5774.22,2018-03-23,south
5434.56,2018-03-23,east
5474.52,2018-03-23,west
1417.5,2018-03-23,north
1270.0,2018-03-23,south
1267.5,2018-03-23,east
1457.5,2018-03-23,west
1659.0,2018-03-23,north
1539.0,2018-03-23,south
1752.0,2018-03-23,east
1515.0,2018-03-23,west
657.5,2018-03-23,north
745.0,2018-03-23,south
743.75,2018-03-23,east
736.25,2018-03-23,west
2559.87,2018-03-23,north
2659.67,2018-03-23,south
2784.42,2018-03-23,east
2589.81,2018-03-23,west
1052.71,2018-03-23,north
1026.84,2018-03-23,south
1170.12,2018-03-23,east
1040.77,2018-03-23,west
1716.0,2018-03-24,north
1710.0,2018-03-24,south
1800.0,2018-03-24,east
1728.0,2018-03-24,west
5424.57,2018-03-24,north
5574.42,2018-03-24,south
5484.51,2018-03-24,east
5624.37,2018-03-24,west
1417.5,2018-03-24,north
1492.5,2018-03-24,south
1315.0,2018-03-24,east
1345.0,2018-03-24,west
1719.0,2018-03-24,north
1752.0,2018-03-24,south
1767.0,2018-03-24,east
1617.0,2018-03-24,west
695.0,2018-03-24,north
652.5,2018-03-24,south
732.5,2018-03-24,east
653.75,2018-03-24,west
2854.28,2018-03-24,north
2559.87,2018-03-24,south
2639.71,2018-03-24,east
2864.26,2018-03-24,west
1076.59,2018-03-24,north
1074.6,2018-03-24,south
1098.48,2018-03-24,east
1038.78,2018-03-24,west
1743.0,2018-03-25,north
1764.0,2018-03-25,south
1740.0,2018-03-25,east
1707.0,2018-03-25,west
5464.53,2018-03-25,north
5154.84,2018-03-25,south
5844.150000000001,2018-03-25,east
5914.08,2018-03-25,west
1262.5,2018-03-25,north
1287.5,2018-03-25,south
1437.5,2018-03-25,east
1470.0,2018-03-25,west
1764.0,2018-03-25,north
1548.0,2018-03-25,south
1563.0,2018-03-25,east
1650.0,2018-03-25,west
680.0,2018-03-25,north
723.75,2018-03-25,south
631.25,2018-03-25,east
711.25,2018-03-25,west
2759.4700000000003,2018-03-25,north
2714.56,2018-03-25,south
2764.46,2018-03-25,east
2864.26,2018-03-25,west
1126.34,2018-03-25,north
1112.41,2018-03-25,south
1162.16,2018-03-25,east
1190.02,2018-03-25,west
1509.0,2018-03-26,north
1641.0,2018-03-26,south
1533.0,2018-03-26,east
1752.0,2018-03-26,west
5604.39,2018-03-26,north
5854.14,2018-03-26,south
5514.4800000000005,2018-03-26,east
5264.7300000000005,2018-03-26,west
1442.5,2018-03-26,north
1452.5,2018-03-26,south
1372.5,2018-03-26,east
1352.5,2018-03-26,west
1536.0,2018-03-26,north
1743.0,2018-03-26,south
1572.0,2018-03-26,east
1599.0,2018-03-26,west
677.5,2018-03-26,north
713.75,2018-03-26,south
738.75,2018-03-26,east
650.0,2018-03-26,west
2789.4100000000003,2018-03-26,north
2979.03,2018-03-26,south
2639.71,2018-03-26,east
2654.6800000000003,2018-03-26,west
1068.6299999999999,2018-03-26,north
1176.09,2018-03-26,south
1016.89,2018-03-26,east
1160.17,2018-03-26,west
1767.0,2018-03-27,north
1590.0,2018-03-27,south
1533.0,2018-03-27,east
1704.0,2018-03-27,west
5994.0,2018-03-27,north
5784.21,2018-03-27,south
5974.02,2018-03-27,east
5664.33,2018-03-27,west
1335.0,2018-03-27,north
1317.5,2018-03-27,south
1250.0,2018-03-27,east
1372.5,2018-03-27,west
1668.0,2018-03-27,north
1611.0,2018-03-27,south
1761.0,2018-03-27,east
1533.0,2018-03-27,west
683.75,2018-03-27,north
666.25,2018-03-27,south
726.25,2018-03-27,east
657.5,2018-03-27,west
2929.13,2018-03-27,north
2674.6400000000003,2018-03-27,south
2614.76,2018-03-27,east
2719.55,2018-03-27,west
1184.05,2018-03-27,north
1074.6,2018-03-27,south
1006.9399999999999,2018-03-27,east
1020.87,2018-03-27,west
1671.0,2018-03-28,north
1527.0,2018-03-28,south
1524.0,2018-03-28,east
1629.0,2018-03-28,west
5494.5,2018-03-28,north
5344.650000000001,2018-03-28,south
5344.650000000001,2018-03-28,east
5804.1900000000005,2018-03-28,west
1467.5,2018-03-28,north
1485.0,2018-03-28,south
1397.5,2018-03-28,east
1452.5,2018-03-28,west
1581.0,2018-03-28,north
1755.0,2018-03-28,south
1674.0,2018-03-28,east
1560.0,2018-03-28,west
658.75,2018-03-28,north
723.75,2018-03-28,south
743.75,2018-03-28,east
675.0,2018-03-28,west
2504.98,2018-03-28,north
2624.7400000000002,2018-03-28,south
2759.4700000000003,2018-03-28,east
2649.69,2018-03-28,west
1080.57,2018-03-28,north
1002.96,2018-03-28,south
1122.36,2018-03-28,east
1024.85,2018-03-28,west
1722.0,2018-03-29,north
1557.0,2018-03-29,south
1686.0,2018-03-29,east
1779.0,2018-03-29,west
5824.17,2018-03-29,north
4995.0,2018-03-29,south
5364.63,2018-03-29,east
5014.9800000000005,2018-03-29,west
1285.0,2018-03-29,north
1482.5,2018-03-29,south
1367.5,2018-03-29,east
1465.0,2018-03-29,west
1512.0,2018-03-29,north
1767.0,2018-03-29,south
1746.0,2018-03-29,east
1710.0,2018-03-29,west
747.5,2018-03-29,north
648.75,2018-03-29,south
680.0,2018-03-29,east
750.0,2018-03-29,west
2539.9100000000003,2018-03-29,north
2534.92,2018-03-29,south
2549.8900000000003,2018-03-29,east
2934.1200000000003,2018-03-29,west
1156.19,2018-03-29,north
1174.1,2018-03-29,south
1168.1299999999999,2018-03-29,east
1040.77,2018-03-29,west
1734.0,2018-03-30,north
1776.0,2018-03-30,south
1554.0,2018-03-30,east
1725.0,2018-03-30,west
5384.61,2018-03-30,north
5424.57,2018-03-30,south
5464.53,2018-03-30,east
5414.58,2018-03-30,west
1347.5,2018-03-30,north
1337.5,2018-03-30,south
1370.0,2018-03-30,east
1312.5,2018-03-30,west
1629.0,2018-03-30,north
1500.0,2018-03-30,south
1500.0,2018-03-30,east
1566.0,2018-03-30,west
722.5,2018-03-30,north
670.0,2018-03-30,south
680.0,2018-03-30,east
645.0,2018-03-30,west
2719.55,2018-03-30,north
2649.69,2018-03-30,south
2495.0,2018-03-30,east
2654.6800000000003,2018-03-30,west
1040.77,2018-03-30,north
1192.01,2018-03-30,south
1114.4,2018-03-30,east
1168.1299999999999,2018-03-30,west
1617.0,2018-03-31,north
1635.0,2018-03-31,south
1605.0,2018-03-31,east
1785.0,2018-03-31,west
5024.97,2018-03-31,north
5804.1900000000005,2018-03-31,south
5954.04,2018-03-31,east
5914.08,2018-03-31,west
1450.0,2018-03-31,north
1362.5,2018-03-31,south
1305.0,2018-03-31,east
1500.0,2018-03-31,west
1719.0,2018-03-31,north
1527.0,2018-03-31,south
1758.0,2018-03-31,east
1731.0,2018-03-31,west
730.0,2018-03-31,north
635.0,2018-03-31,south
677.5,2018-03-31,east
675.0,2018-03-31,west
2694.6,2018-03-31,north
2579.83,2018-03-31,south
2824.34,2018-03-31,east
2819.35,2018-03-31,west
1074.6,2018-03-31,north
1002.96,2018-03-31,south
1082.56,2018-03-31,east
1186.04,2018-03-31,west
1761.0,2018-04-01,north
1530.0,2018-04-01,south
1710.0,2018-04-01,east
1506.0,2018-04-01,west
5314.68,2018-04-01,north
5034.96,2018-04-01,south
5634.36,2018-04-01,east
5404.59,2018-04-01,west
1270.0,2018-04-01,north
1417.5,2018-04-01,south
1382.5,2018-04-01,east
1365.0,2018-04-01,west
1575.0,2018-04-01,north
1515.0,2018-04-01,south
1644.0,2018-04-01,east
1605.0,2018-04-01,west
732.5,2018-04-01,north
665.0,2018-04-01,south
726.25,2018-04-01,east
635.0,2018-04-01,west
2834.32,2018-04-01,north
2789.4100000000003,2018-04-01,south
2664.6600000000003,2018-04-01,east
2514.96,2018-04-01,west
1194.0,2018-04-01,north
1120.37,2018-04-01,south
1128.33,2018-04-01,east
1022.86,2018-04-01,west
1509.0,2018-04-02,north
1797.0,2018-04-02,south
1662.0,2018-04-02,east
1530.0,2018-04-02,west
5474.52,2018-04-02,north
5514.4800000000005,2018-04-02,south
5524.47,2018-04-02,east
5984.01,2018-04-02,west
1357.5,2018-04-02,north
1377.5,2018-04-02,south
1307.5,2018-04-02,east
1480.0,2018-04-02,west
1527.0,2018-04-02,north
1581.0,2018-04-02,south
1650.0,2018-04-02,east
1617.0,2018-04-02,west
725.0,2018-04-02,north
703.75,2018-04-02,south
658.75,2018-04-02,east
700.0,2018-04-02,west
2619.75,2018-04-02,north
2789.4100000000003,2018-04-02,south
2679.63,2018-04-02,east
2964.06,2018-04-02,west
1030.82,2018-04-02,north
1010.92,2018-04-02,south
1022.86,2018-04-02,east
1194.0,2018-04-02,west
1767.0,2018-04-03,north
1767.0,2018-04-03,south
1614.0,2018-04-03,east
1533.0,2018-04-03,west
5564.43,2018-04-03,north
5484.51,2018-04-03,south
5254.74,2018-04-03,east
5334.66,2018-04-03,west
1427.5,2018-04-03,north
1477.5,2018-04-03,south
1275.0,2018-04-03,east
1332.5,2018-04-03,west
1785.0,2018-04-03,north
1749.0,2018-04-03,south
1653.0,2018-04-03,east
1638.0,2018-04-03,west
698.75,2018-04-03,north
735.0,2018-04-03,south
712.5,2018-04-03,east
678.75,2018-04-03,west
2904.1800000000003,2018-04-03,north
2679.63,2018-04-03,south
2894.2000000000003,2018-04-03,east
2944.1,2018-04-03,west
1108.43,2018-04-03,north
1068.6299999999999,2018-04-03,south
1038.78,2018-04-03,east
1014.9,2018-04-03,west
1767.0,2018-04-04,north
1761.0,2018-04-04,south
1566.0,2018-04-04,east
1623.0,2018-04-04,west
5484.51,2018-04-04,north
5784.21,2018-04-04,south
5234.76,2018-04-04,east
5084.91,2018-04-04,west
1307.5,2018-04-04,north
1315.0,2018-04-04,south
1277.5,2018-04-04,east
1432.5,2018-04-04,west
1791.0,2018-04-04,north
1758.0,2018-04-04,south
1617.0,2018-04-04,east
1794.0,2018-04-04,west
732.5,2018-04-04,north
735.0,2018-04-04,south
642.5,2018-04-04,east
691.25,2018-04-04,west
2584.82,2018-04-04,north
2544.9,2018-04-04,south
2879.23,2018-04-04,east
2689.61,2018-04-04,west
1122.36,2018-04-04,north
1182.06,2018-04-04,south
1070.62,2018-04-04,east
1136.29,2018-04-04,west
1506.0,2018-04-05,north
1512.0,2018-04-05,south
1692.0,2018-04-05,east
1749.0,2018-04-05,west
5284.71,2018-04-05,north
5144.85,2018-04-05,south
5024.97,2018-04-05,east
5174.82,2018-04-05,west
1397.5,2018-04-05,north
1460.0,2018-04-05,south
1430.0,2018-04-05,east
1262.5,2018-04-05,west
1557.0,2018-04-05,north
1584.0,2018-04-05,south
1530.0,2018-04-05,east
1527.0,2018-04-05,west
698.75,2018-04-05,north
733.75,2018-04-05,south
741.25,2018-04-05,east
736.25,2018-04-05,west
2819.35,2018-04-05,north
2749.4900000000002,2018-04-05,south
2824.34,2018-04-05,east
2854.28,2018-04-05,west
1062.66,2018-04-05,north
1086.54,2018-04-05,south
1154.2,2018-04-05,east
1182.06,2018-04-05,west
1701.0,2018-04-06,north
1752.0,2018-04-06,south
1632.0,2018-04-06,east
1515.0,2018-04-06,west
5574.42,2018-04-06,north
5664.33,2018-04-06,south
5994.0,2018-04-06,east
5624.37,2018-04-06,west
1257.5,2018-04-06,north
1335.0,2018-04-06,south
1282.5,2018-04-06,east
1295.0,2018-04-06,west
1704.0,2018-04-06,north
1749.0,2018-04-06,south
1782.0,2018-04-06,east
1629.0,2018-04-06,west
696.25,2018-04-06,north
666.25,2018-04-06,south
701.25,2018-04-06,east
663.75,2018-04-06,west
2669.65,2018-04-06,north
2579.83,2018-04-06,south
2994.0,2018-04-06,east
2834.32,2018-04-06,west
1058.68,2018-04-06,north
1070.62,2018-04-06,south
1080.57,2018-04-06,east
1078.58,2018-04-06,west
1725.0,2018-04-07,north
1611.0,2018-04-07,south
1788.0,2018-04-07,east
1617.0,2018-04-07,west
5044.95,2018-04-07,north
5664.33,2018-04-07,south
5494.5,2018-04-07,east
5364.63,2018-04-07,west
1350.0,2018-04-07,north
1277.5,2018-04-07,south
1260.0,2018-04-07,east
1275.0,2018-04-07,west
1566.0,2018-04-07,north
1677.0,2018-04-07,south
1767.0,2018-04-07,east
1764.0,2018-04-07,west
642.5,2018-04-07,north
715.0,2018-04-07,south
696.25,2018-04-07,east
701.25,2018-04-07,west
2549.8900000000003,2018-04-07,north
2989.01,2018-04-07,south
2509.9700000000003,2018-04-07,east
2689.61,2018-04-07,west
1028.83,2018-04-07,north
1132.31,2018-04-07,south
1128.33,2018-04-07,east
1112.41,2018-04-07,west
1656.0,2018-04-08,north
1674.0,2018-04-08,south
1557.0,2018-04-08,east
1701.0,2018-04-08,west
5884.11,2018-04-08,north
5434.56,2018-04-08,south
5254.74,2018-04-08,east
5134.86,2018-04-08,west
1420.0,2018-04-08,north
1302.5,2018-04-08,south
1405.0,2018-04-08,east
1322.5,2018-04-08,west
1521.0,2018-04-08,north
1644.0,2018-04-08,south
1599.0,2018-04-08,east
1617.0,2018-04-08,west
736.25,2018-04-08,north
691.25,2018-04-08,south
703.75,2018-04-08,east
635.0,2018-04-08,west
2854.28,2018-04-08,north
2844.3,2018-04-08,south
2514.96,2018-04-08,east
2744.5,2018-04-08,west
1126.34,2018-04-08,north
1026.84,2018-04-08,south
1192.01,2018-04-08,east
1080.57,2018-04-08,west
1686.0,2018-04-09,north
1782.0,2018-04-09,south
1641.0,2018-04-09,east
1557.0,2018-04-09,west
5104.89,2018-04-09,north
5124.87,2018-04-09,south
5344.650000000001,2018-04-09,east
5014.9800000000005,2018-04-09,west
1412.5,2018-04-09,north
1410.0,2018-04-09,south
1345.0,2018-04-09,east
1335.0,2018-04-09,west
1668.0,2018-04-09,north
1518.0,2018-04-09,south
1500.0,2018-04-09,east
1770.0,2018-04-09,west
747.5,2018-04-09,north
715.0,2018-04-09,south
630.0,2018-04-09,east
628.75,2018-04-09,west
2869.25,2018-04-09,north
2634.7200000000003,2018-04-09,south
2859.27,2018-04-09,east
2619.75,2018-04-09,west
1030.82,2018-04-09,north
1084.55,2018-04-09,south
1136.29,2018-04-09,east
1172.11,2018-04-09,west
1686.0,2018-04-10,north
1527.0,2018-04-10,south
1698.0,2018-04-10,east
1728.0,2018-04-10,west
5224.77,2018-04-10,north
5724.27,2018-04-10,south
5774.22,2018-04-10,east
5664.33,2018-04-10,west
1372.5,2018-04-10,north
1465.0,2018-04-10,south
1420.0,2018-04-10,east
1257.5,2018-04-10,west
1713.0,2018-04-10,north
1632.0,2018-04-10,south
1800.0,2018-04-10,east
1665.0,2018-04-10,west
747.5,2018-04-10,north
665.0,2018-04-10,south
678.75,2018-04-10,east
727.5,2018-04-10,west
2969.05,2018-04-10,north
2914.1600000000003,2018-04-10,south
2704.58,2018-04-10,east
2889.21,2018-04-10,west
1076.59,2018-04-10,north
1096.49,2018-04-10,south
1074.6,2018-04-10,east
1090.52,2018-04-10,west
1671.0,2018-04-11,north
1527.0,2018-04-11,south
1581.0,2018-04-11,east
1764.0,2018-04-11,west
5944.05,2018-04-11,north
5864.13,2018-04-11,south
5954.04,2018-04-11,east
5514.4800000000005,2018-04-11,west
1260.0,2018-04-11,north
1487.5,2018-04-11,south
1370.0,2018-04-11,east
1382.5,2018-04-11,west
1743.0,2018-04-11,north
1659.0,2018-04-11,south
1617.0,2018-04-11,east
1572.0,2018-04-11,west
723.75,2018-04-11,north
750.0,2018-04-11,south
676.25,2018-04-11,east
686.25,2018-04-11,west
2589.81,2018-04-11,north
2634.7200000000003,2018-04-11,south
2764.46,2018-04-11,east
2594.8,2018-04-11,west
1078.58,2018-04-11,north
1078.58,2018-04-11,south
1026.84,2018-04-11,east
1028.83,2018-04-11,west
1653.0,2018-04-12,north
1626.0,2018-04-12,south
1782.0,2018-04-12,east
1749.0,2018-04-12,west
5124.87,2018-04-12,north
5574.42,2018-04-12,south
5764.2300000000005,2018-04-12,east
5304.6900000000005,2018-04-12,west
1477.5,2018-04-12,north
1480.0,2018-04-12,south
1340.0,2018-04-12,east
1250.0,2018-04-12,west
1557.0,2018-04-12,north
1503.0,2018-04-12,south
1671.0,2018-04-12,east
1578.0,2018-04-12,west
672.5,2018-04-12,north
708.75,2018-04-12,south
692.5,2018-04-12,east
